,cell_line,assay,file_format,output_type,assembly,file_status,target,biosample_treatment,lab,replicate,file_name,file_location
5464,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,ZNF830,None,"Michael Snyder, Stanford",rep2,ENCFF626YPP.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/ZNF830/None/Michael Snyder, Stanford/rep2/ENCFF626YPP.bed.gz"
5465,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,ZNF830,None,"Michael Snyder, Stanford",rep1,ENCFF563YVH.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/ZNF830/None/Michael Snyder, Stanford/rep1/ENCFF563YVH.bed.gz"
5466,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,ZNF830,None,"Michael Snyder, Stanford",rep1,ENCFF844WVW.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/ZNF830/None/Michael Snyder, Stanford/rep1/ENCFF844WVW.bed.gz"
5467,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,ZNF282,None,"Michael Snyder, Stanford",rep2,ENCFF682EHA.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/ZNF282/None/Michael Snyder, Stanford/rep2/ENCFF682EHA.bed.gz"
5468,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,ZNF282,None,"Michael Snyder, Stanford","rep1,2",ENCFF530MXL.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/ZNF282/None/Michael Snyder, Stanford/rep1,2/ENCFF530MXL.bed.gz"
5469,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,ZNF282,None,"Michael Snyder, Stanford",rep1,ENCFF419WWB.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/ZNF282/None/Michael Snyder, Stanford/rep1/ENCFF419WWB.bed.gz"
5470,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,GABPB1,None,"Michael Snyder, Stanford",rep2,ENCFF944EQQ.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/GABPB1/None/Michael Snyder, Stanford/rep2/ENCFF944EQQ.bed.gz"
5471,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,GABPB1,None,"Michael Snyder, Stanford",rep1,ENCFF696GBH.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/GABPB1/None/Michael Snyder, Stanford/rep1/ENCFF696GBH.bed.gz"
5472,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,GABPB1,None,"Michael Snyder, Stanford","rep1,2",ENCFF205ADU.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/GABPB1/None/Michael Snyder, Stanford/rep1,2/ENCFF205ADU.bed.gz"
5473,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,NCOA4,None,"Michael Snyder, Stanford",rep1,ENCFF862CTF.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/NCOA4/None/Michael Snyder, Stanford/rep1/ENCFF862CTF.bed.gz"
5474,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,NCOA4,None,"Michael Snyder, Stanford","rep1,2",ENCFF692EHK.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/NCOA4/None/Michael Snyder, Stanford/rep1,2/ENCFF692EHK.bed.gz"
5475,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,NCOA4,None,"Michael Snyder, Stanford",rep2,ENCFF977ESB.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/NCOA4/None/Michael Snyder, Stanford/rep2/ENCFF977ESB.bed.gz"
5476,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,HNRNPLL,None,"Xiang-Dong Fu, UCSD","rep1,2",ENCFF391GBE.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/HNRNPLL/None/Xiang-Dong Fu, UCSD/rep1,2/ENCFF391GBE.bed.gz"
5477,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,HNRNPLL,None,"Xiang-Dong Fu, UCSD",rep2,ENCFF087YUB.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/HNRNPLL/None/Xiang-Dong Fu, UCSD/rep2/ENCFF087YUB.bed.gz"
5478,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,HNRNPLL,None,"Xiang-Dong Fu, UCSD",rep1,ENCFF479DMK.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/HNRNPLL/None/Xiang-Dong Fu, UCSD/rep1/ENCFF479DMK.bed.gz"
5479,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,ATF3,None,"Michael Snyder, Stanford",rep2,ENCFF151HWD.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/ATF3/None/Michael Snyder, Stanford/rep2/ENCFF151HWD.bed.gz"
5480,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,ATF3,None,"Michael Snyder, Stanford",rep1,ENCFF803VVQ.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/ATF3/None/Michael Snyder, Stanford/rep1/ENCFF803VVQ.bed.gz"
5481,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,ATF3,None,"Michael Snyder, Stanford","rep1,2",ENCFF225ALT.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/ATF3/None/Michael Snyder, Stanford/rep1,2/ENCFF225ALT.bed.gz"
5482,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,NUFIP1,None,"Michael Snyder, Stanford",rep1,ENCFF895XVM.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/NUFIP1/None/Michael Snyder, Stanford/rep1/ENCFF895XVM.bed.gz"
5483,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,NUFIP1,None,"Michael Snyder, Stanford","rep1,2",ENCFF994UGA.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/NUFIP1/None/Michael Snyder, Stanford/rep1,2/ENCFF994UGA.bed.gz"
5484,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,NUFIP1,None,"Michael Snyder, Stanford",rep2,ENCFF790CZA.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/NUFIP1/None/Michael Snyder, Stanford/rep2/ENCFF790CZA.bed.gz"
5485,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,HDAC3,None,"Michael Snyder, Stanford","rep3,4",ENCFF789HLZ.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/HDAC3/None/Michael Snyder, Stanford/rep3,4/ENCFF789HLZ.bed.gz"
5486,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,HDAC3,None,"Michael Snyder, Stanford",rep3,ENCFF230MVV.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/HDAC3/None/Michael Snyder, Stanford/rep3/ENCFF230MVV.bed.gz"
5487,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,HDAC3,None,"Michael Snyder, Stanford",rep4,ENCFF407QEE.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/HDAC3/None/Michael Snyder, Stanford/rep4/ENCFF407QEE.bed.gz"
5488,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,POLR2B,None,"Michael Snyder, Stanford","rep1,2",ENCFF269WRB.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/POLR2B/None/Michael Snyder, Stanford/rep1,2/ENCFF269WRB.bed.gz"
5489,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,POLR2B,None,"Michael Snyder, Stanford",rep1,ENCFF222TPO.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/POLR2B/None/Michael Snyder, Stanford/rep1/ENCFF222TPO.bed.gz"
5490,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,POLR2B,None,"Michael Snyder, Stanford",rep2,ENCFF614AUL.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/POLR2B/None/Michael Snyder, Stanford/rep2/ENCFF614AUL.bed.gz"
5491,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,E2F8,None,"Michael Snyder, Stanford","rep1,2",ENCFF389AUY.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/E2F8/None/Michael Snyder, Stanford/rep1,2/ENCFF389AUY.bed.gz"
5492,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,E2F8,None,"Michael Snyder, Stanford",rep2,ENCFF094YJF.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/E2F8/None/Michael Snyder, Stanford/rep2/ENCFF094YJF.bed.gz"
5493,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,E2F8,None,"Michael Snyder, Stanford",rep1,ENCFF177KFF.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/E2F8/None/Michael Snyder, Stanford/rep1/ENCFF177KFF.bed.gz"
5494,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,BRD9,None,"Michael Snyder, Stanford","rep1,2",ENCFF461WWC.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/BRD9/None/Michael Snyder, Stanford/rep1,2/ENCFF461WWC.bed.gz"
5495,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,BRD9,None,"Michael Snyder, Stanford",rep2,ENCFF008UNG.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/BRD9/None/Michael Snyder, Stanford/rep2/ENCFF008UNG.bed.gz"
5496,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,BRD9,None,"Michael Snyder, Stanford",rep1,ENCFF687UOI.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/BRD9/None/Michael Snyder, Stanford/rep1/ENCFF687UOI.bed.gz"
5497,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,SMARCC2,None,"Michael Snyder, Stanford","rep1,3",ENCFF726SVI.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/SMARCC2/None/Michael Snyder, Stanford/rep1,3/ENCFF726SVI.bed.gz"
5498,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,SMARCC2,None,"Michael Snyder, Stanford",rep1,ENCFF393SGT.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/SMARCC2/None/Michael Snyder, Stanford/rep1/ENCFF393SGT.bed.gz"
5499,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,SMARCC2,None,"Michael Snyder, Stanford",rep3,ENCFF014LYB.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/SMARCC2/None/Michael Snyder, Stanford/rep3/ENCFF014LYB.bed.gz"
5500,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,3xFLAG-ZNF146,None,"Richard Myers, HAIB",rep1,ENCFF550OMJ.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/3xFLAG-ZNF146/None/Richard Myers, HAIB/rep1/ENCFF550OMJ.bed.gz"
5501,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,ZNF407,None,"Michael Snyder, Stanford","rep1,2",ENCFF566YGJ.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/ZNF407/None/Michael Snyder, Stanford/rep1,2/ENCFF566YGJ.bed.gz"
5502,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,ZNF407,None,"Michael Snyder, Stanford",rep2,ENCFF817IGZ.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/ZNF407/None/Michael Snyder, Stanford/rep2/ENCFF817IGZ.bed.gz"
5503,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,ZNF407,None,"Michael Snyder, Stanford",rep1,ENCFF304VNY.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/ZNF407/None/Michael Snyder, Stanford/rep1/ENCFF304VNY.bed.gz"
5504,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,DPF2,None,"Michael Snyder, Stanford",rep1,ENCFF783DBJ.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/DPF2/None/Michael Snyder, Stanford/rep1/ENCFF783DBJ.bed.gz"
5505,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,DPF2,None,"Michael Snyder, Stanford","rep1,3",ENCFF622WHS.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/DPF2/None/Michael Snyder, Stanford/rep1,3/ENCFF622WHS.bed.gz"
5506,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,DPF2,None,"Michael Snyder, Stanford",rep3,ENCFF393NUT.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/DPF2/None/Michael Snyder, Stanford/rep3/ENCFF393NUT.bed.gz"
5507,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,SAFB2,None,"Xiang-Dong Fu, UCSD",rep1,ENCFF041ZBZ.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/SAFB2/None/Xiang-Dong Fu, UCSD/rep1/ENCFF041ZBZ.bed.gz"
5508,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,SAFB2,None,"Xiang-Dong Fu, UCSD","rep1,2",ENCFF613RZP.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/SAFB2/None/Xiang-Dong Fu, UCSD/rep1,2/ENCFF613RZP.bed.gz"
5509,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,SAFB2,None,"Xiang-Dong Fu, UCSD",rep2,ENCFF205ESY.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/SAFB2/None/Xiang-Dong Fu, UCSD/rep2/ENCFF205ESY.bed.gz"
5510,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,NEUROD1,None,"Michael Snyder, Stanford","rep1,2",ENCFF256FBL.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/NEUROD1/None/Michael Snyder, Stanford/rep1,2/ENCFF256FBL.bed.gz"
5511,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,NEUROD1,None,"Michael Snyder, Stanford",rep2,ENCFF684AAF.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/NEUROD1/None/Michael Snyder, Stanford/rep2/ENCFF684AAF.bed.gz"
5512,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,NEUROD1,None,"Michael Snyder, Stanford",rep1,ENCFF011UME.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/NEUROD1/None/Michael Snyder, Stanford/rep1/ENCFF011UME.bed.gz"
5513,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,PHF20,None,"Michael Snyder, Stanford",rep2,ENCFF690HFK.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/PHF20/None/Michael Snyder, Stanford/rep2/ENCFF690HFK.bed.gz"
5514,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,PHF20,None,"Michael Snyder, Stanford","rep1,2",ENCFF213DBR.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/PHF20/None/Michael Snyder, Stanford/rep1,2/ENCFF213DBR.bed.gz"
5515,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,PHF20,None,"Michael Snyder, Stanford",rep1,ENCFF866ZDE.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/PHF20/None/Michael Snyder, Stanford/rep1/ENCFF866ZDE.bed.gz"
5516,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,ASH1L,None,"Michael Snyder, Stanford",rep2,ENCFF464TCJ.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/ASH1L/None/Michael Snyder, Stanford/rep2/ENCFF464TCJ.bed.gz"
5517,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,ASH1L,None,"Michael Snyder, Stanford",rep1,ENCFF374RIS.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/ASH1L/None/Michael Snyder, Stanford/rep1/ENCFF374RIS.bed.gz"
5518,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,ASH1L,None,"Michael Snyder, Stanford","rep1,2",ENCFF637FJI.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/ASH1L/None/Michael Snyder, Stanford/rep1,2/ENCFF637FJI.bed.gz"
5519,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,SRSF9,None,"Xiang-Dong Fu, UCSD",rep1,ENCFF156ISN.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/SRSF9/None/Xiang-Dong Fu, UCSD/rep1/ENCFF156ISN.bed.gz"
5520,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,SRSF9,None,"Xiang-Dong Fu, UCSD","rep1,2",ENCFF728TXA.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/SRSF9/None/Xiang-Dong Fu, UCSD/rep1,2/ENCFF728TXA.bed.gz"
5521,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,SRSF9,None,"Xiang-Dong Fu, UCSD",rep2,ENCFF726NAA.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/SRSF9/None/Xiang-Dong Fu, UCSD/rep2/ENCFF726NAA.bed.gz"
5522,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,SRSF3,None,"Xiang-Dong Fu, UCSD",rep2,ENCFF832UQQ.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/SRSF3/None/Xiang-Dong Fu, UCSD/rep2/ENCFF832UQQ.bed.gz"
5523,K562,ChIP-seq,bed narrowPeak,peaks and background as input for IDR,GRCh38,released,SRSF3,None,"Xiang-Dong Fu, UCSD",rep1,ENCFF152QHL.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/peaks and background as input for IDR/GRCh38/released/SRSF3/None/Xiang-Dong Fu, UCSD/rep1/ENCFF152QHL.bed.gz"
